,episode,writers,airdate,US viewers in Milln,season,month,title,director,Rating,number_of_reviews,scene,location
2661,1,Andrew Reich & Ted Cohen,2003-09-25,24.54,10,9, The One After Joey and Rachel Kiss ,Kevin Bright (as Kevin S. Bright)    ,8.5,3166,8, chandler and monica's. only chandler is in the living room and walks to the bathroom.
2662,1,Andrew Reich & Ted Cohen,2003-09-25,24.54,10,9, The One After Joey and Rachel Kiss ,Kevin Bright (as Kevin S. Bright)    ,8.5,3166,9, rachel and joey's apartment. joey enters.
2663,1,Andrew Reich & Ted Cohen,2003-09-25,24.54,10,9, The One After Joey and Rachel Kiss ,Kevin Bright (as Kevin S. Bright)    ,8.5,3166,10, monica and chandler's. monica walks in with one of those knitted rasta hats.
2664,2,Sherry Bilsing-Graham & Ellen Plummer,2003-10-02,22.38,10,10, The One Where Ross Is Fine ,Ben Weiss ,8.8,3419,1, joey and rachel's apartment. the scene starts where we took off in the last episode with ross seeing joey and rachel kissing. rosss tares at them.
2665,2,Sherry Bilsing-Graham & Ellen Plummer,2003-10-02,22.38,10,10, The One Where Ross Is Fine ,Ben Weiss ,8.8,3419,2, joey and rachel's apartment. continued from earlier.
2666,2,Sherry Bilsing-Graham & Ellen Plummer,2003-10-02,22.38,10,10, The One Where Ross Is Fine ,Ben Weiss ,8.8,3419,3, central perk. monica and chandler are there. they have lots of brochures about adoption in front of them.
2667,2,Sherry Bilsing-Graham & Ellen Plummer,2003-10-02,22.38,10,10, The One Where Ross Is Fine ,Ben Weiss ,8.8,3419,4, the hallway in ross's building. joey and rachel are on their way to ross's dinner.
2668,2,Sherry Bilsing-Graham & Ellen Plummer,2003-10-02,22.38,10,10, The One Where Ross Is Fine ,Ben Weiss ,8.8,3419,5, central perk. frank jr.
2669,2,Sherry Bilsing-Graham & Ellen Plummer,2003-10-02,22.38,10,10, The One Where Ross Is Fine ,Ben Weiss ,8.8,3419,6, bill and colleen's apartment. chandler and monica enter.
2670,2,Sherry Bilsing-Graham & Ellen Plummer,2003-10-02,22.38,10,10, The One Where Ross Is Fine ,Ben Weiss ,8.8,3419,7, ross's apartment. ross is totally wasted
2671,2,Sherry Bilsing-Graham & Ellen Plummer,2003-10-02,22.38,10,10, The One Where Ross Is Fine ,Ben Weiss ,8.8,3419,8, central perk. frank jr.
2672,2,Sherry Bilsing-Graham & Ellen Plummer,2003-10-02,22.38,10,10, The One Where Ross Is Fine ,Ben Weiss ,8.8,3419,9, bill and colleen's apartment. chandler comes running into the living room. monica is the only one there.
2673,2,Sherry Bilsing-Graham & Ellen Plummer,2003-10-02,22.38,10,10, The One Where Ross Is Fine ,Ben Weiss ,8.8,3419,10, ross's apartment. rachel
2674,2,Sherry Bilsing-Graham & Ellen Plummer,2003-10-02,22.38,10,10, The One Where Ross Is Fine ,Ben Weiss ,8.8,3419,11, ross's apartment the next morning. ross is very hung-over on the couch as joey enters with a cup of coffee for him.
2675,2,Sherry Bilsing-Graham & Ellen Plummer,2003-10-02,22.38,10,10, The One Where Ross Is Fine ,Ben Weiss ,8.8,3419,12, central perk. monica and chandler enter to find phoebe there with the triplets.
2676,3,Brian Buckner,2003-10-09,21.87,10,10, The One with Ross's Tan ,Gary Halvorson ,8.8,3326,1, joey and rachel's apartment
2677,3,Brian Buckner,2003-10-09,21.87,10,10, The One with Ross's Tan ,Gary Halvorson ,8.8,3326,2,central perk. ross and chandler are on the couch
2678,3,Brian Buckner,2003-10-09,21.87,10,10, The One with Ross's Tan ,Gary Halvorson ,8.8,3326,3, at the tanning salon. ross and a male assistant are walking through a hall
2679,3,Brian Buckner,2003-10-09,21.87,10,10, The One with Ross's Tan ,Gary Halvorson ,8.8,3326,4, joey’s apartment. joey and rachel enter the room
2680,3,Brian Buckner,2003-10-09,21.87,10,10, The One with Ross's Tan ,Gary Halvorson ,8.8,3326,5, monica’s apartment. monica and phoebe are reading magazines when the phone rings and phoebe reaches to pick it up
2681,3,Brian Buckner,2003-10-09,21.87,10,10, The One with Ross's Tan ,Gary Halvorson ,8.8,3326,6, joey’s apartment. joey and rachel are sitting on the couch
2682,3,Brian Buckner,2003-10-09,21.87,10,10, The One with Ross's Tan ,Gary Halvorson ,8.8,3326,7, monica and chandler's apartment] (chandler is at the table reading; monica puts some food for him on the table. ross walks in looking very tanned. chandler and monica look up at him smiling.
2683,3,Brian Buckner,2003-10-09,21.87,10,10, The One with Ross's Tan ,Gary Halvorson ,8.8,3326,8, central perk.] (phoebe is sitting on the couch. monica walks in.
2684,3,Brian Buckner,2003-10-09,21.87,10,10, The One with Ross's Tan ,Gary Halvorson ,8.8,3326,9, joey and rachel's apartment.] (joey comes running in.
2685,3,Brian Buckner,2003-10-09,21.87,10,10, The One with Ross's Tan ,Gary Halvorson ,8.8,3326,10, the hallway
2686,3,Brian Buckner,2003-10-09,21.87,10,10, The One with Ross's Tan ,Gary Halvorson ,8.8,3326,11, a different spray-on tan center] (glenda
2687,3,Brian Buckner,2003-10-09,21.87,10,10, The One with Ross's Tan ,Gary Halvorson ,8.8,3326,12, joey and rachel's] (joey and rachel are both sitting on the couch. joey keeping his knees pressed against each other
2688,3,Brian Buckner,2003-10-09,21.87,10,10, The One with Ross's Tan ,Gary Halvorson ,8.8,3326,13, ross's apartment.] (ross is reading a national geographic on his sofa when chandler knocks on the door.
2689,4,Robert Carlock,2003-10-23,18.77,10,10, The One with the Cake ,Gary Halvorson ,8.3,2872,1, central perk
2690,4,Robert Carlock,2003-10-23,18.77,10,10, The One with the Cake ,Gary Halvorson ,8.3,2872,2, rachel and joey's apartment
2691,4,Robert Carlock,2003-10-23,18.77,10,10, The One with the Cake ,Gary Halvorson ,8.3,2872,3, joey’s apartment. ross is filming his parents 
2692,4,Robert Carlock,2003-10-23,18.77,10,10, The One with the Cake ,Gary Halvorson ,8.3,2872,4, rachel and joey's apartment. it's just ross and rachel. they put the camera on a tripod in the kitchen and they are standing in front of the camera.
