season,episode,title,rating,gunther,janice,richard,heckles,frank,estelle,ursula,summary,central,monica_loc,joey_loc,ross_loc,monica,joey,chandler,ross,rachel,phoebe
9,21, The One with the Fertility Test ,8.2,1,1,0,0,0,0,0,"Chandler and Monica undergo fertility testing and are surprised to encounter Janice. Rachel makes an appointment at a massage place, Phoebe tells her the place is horrible and rips up Rachel's certificate. Rachel tapes the certificate back together and goes to the massage place against Phoebe's wishes, but she doesn't know that Phoebe actually works there. Joey needs help advancing in his relationship with Charlie, and turns to Ross for advice.Guest star: Maggie Wheeler",0.21428571428571427,0.14285714285714285,0.21428571428571427,0.0,0.10507246376811594,0.15579710144927536,0.12318840579710146,0.17028985507246375,0.13405797101449274,0.13768115942028986
1,9, The One Where Underdog Gets Away ,8.2,1,0,0,0,0,0,0,"Ross wants equal ""belly time"" after learning that Susan regularly talks to his unborn baby. Monica plans a quiet Thanksgiving feast at her apartment when her and Ross's parents are away. Plans soon go awry: Phoebe joins them because she celebrates Thanksgiving in December with her grandmother. Joey, who posed for a public health poster, also arrives because his family has banned him, believing he has an STD. Chandler also attends, despite always boycotts Thanksgiving because his parents announced their divorce on that holiday when he was a child. When it is reported that the 'Underdog' balloon has broken free during the parade, everyone rushes to the roof to watch, then get locked out of Monica's apartment. By the time they get back in, the dinner is burned. Rachel, who was about to leave for a skiing trip in Vail with her family, has missed her flight. Monica makes grilled cheese sandwiches for everyone.",0.2307692307692308,0.3076923076923077,0.0,0.0,0.21052631578947367,0.14035087719298245,0.11403508771929825,0.15789473684210525,0.15350877192982454,0.08771929824561403
10,5, The One Where Rachel's Sister Babysits ,8.2,1,0,0,0,0,0,0,"Rachel's sister Amy,  He finally re-drafts the letter but gives the handwritten letter to the agency before Monica and Chandler can approve it.  The agency thinks a child has written the letter and love it.Note: Originally aired as a 43-minute episode.",0.21428571428571427,0.0,0.14285714285714285,0.07142857142857142,0.08708708708708708,0.1111111111111111,0.07807807807807808,0.1111111111111111,0.22822822822822825,0.10810810810810813
10,6, The One with Ross' Grant ,8.2,0,0,0,0,0,0,0,"Ross applies for a paleontology grant – and finds out Charlie's ex-boyfriend – Benjamin Hobart  reviews the applications. Ross and Charlie have dinner with him and it becomes obvious, Benjamin still has feelings for her. During the interview, Benjamin sabotages Ross' application by not asking him any paleontological questions. Ross is upset so he informs Charlie and Charlie doesn't believe him. Benjamin confesses his feelings to Charlie and his ploy to get her back. Charlie reveals she still has feelings for Benjamin and breaks up with Ross. Phoebe is getting rid of things so Mike can move in but is sad to part with her disturbing artwork, Gladys. Monica pretends to like it but secretly hates it.  Phoebe gives it to her but Monica and Rachel fight over who should have it since Phoebe thinks they both want it. She makes another even more disturbing artwork Glynnis which Monica keeps while Rachel keeps Gladys. Joey wants Chandler to get him a job in a commercial Chandler is working on but Chandler doesn't think he's right for the part. Chandler lies to Joey, but Joey realises when Chandler doesn’t comment on the bizarre Japanese male lipstick commercial from his audition tape. Chandler makes it up to Joey by wearing the lipstick from the commercial.",0.2777777777777778,0.16666666666666666,0.2777777777777778,0.05555555555555555,0.099009900990099,0.13201320132013197,0.11551155115511552,0.1782178217821782,0.13861386138613865,0.09570957095709573
3,19, The One with the Tiny T-Shirt ,8.2,1,0,0,0,0,0,0,"Rachel has a date with Mark, her first since splitting with Ross, but soon finds she is unready for a new relationship. Ross, meanwhile, is distraught. Chandler convinces him to accept that Rachel has ""moved on."" Joey develops a crush on Kate, his costar in his new play. Monica continues dating Pete, even though she is still not attracted to him.",0.1875,0.1875,0.25,0.0,0.08016877637130802,0.1308016877637131,0.14767932489451474,0.16033755274261605,0.14767932489451474,0.07172995780590717
3,13, The One Where Monica and Richard Are Just Friends ,8.2,1,0,1,0,0,0,0,"Monica's willpower is tested after running into Richard at the video store. The two decide to just be 'friends', but soon are more than that. Joey agrees to read Little Women while Rachel reads The Shining. Phoebe's athletic new boyfriend accidentally keeps exposing himself through his loose-fitting shorts.",0.2857142857142857,0.35714285714285715,0.07142857142857142,0.0,0.1875,0.1213235294117647,0.09191176470588236,0.11029411764705882,0.13602941176470587,0.09191176470588236
3,12, The One with All the Jealousy ,8.2,1,0,0,0,0,0,0,"Convinced Mark wants to steal Rachel, a jealous Ross showers her with romantic gifts at the workplace. Joey's numerous lies on his padded résumé catch up with him when he is forced to teach a dance to an entire Broadway cast, unsuccessfully. Monica dates Julio, a busboy from the diner who writes her a poem  called, 'The Empty Vase'. Touched, Monica sleeps with him, but Phoebe explains that the poem means he thinks she is ""empty"" inside. Monica later gets revenge. Rachel assures Ross he can trust her with Mark, then becomes jealous when he and Ben have a play date with the stripper from a bachelor party he attended who has a son Ben's age.",0.125,0.1875,0.3125,0.0,0.10245901639344264,0.10655737704918032,0.12295081967213115,0.19672131147540986,0.16393442622950818,0.06557377049180327
1,3, The One with the Thumb ,8.2,1,0,0,0,0,0,0,"Monica is dismayed that everyone likes her new boyfriend, Alan, more than she does. Chandler starts smoking again. When the gang complains, he diverts the attention onto their own flaws. Phoebe's bank accidentally deposits a large sum into her bank account. When she reports the error, the bank gives her an additional amount. She gives the money to her homeless friend, who buys her a can of soda in return, only to find a severed thumb inside it. Phoebe uses the money the soda company compensated her to pay Chandler to quit smoking.",0.26666666666666666,0.2,0.13333333333333333,0.0,0.2015503875968992,0.10852713178294572,0.13953488372093026,0.12790697674418605,0.1007751937984496,0.14728682170542634
4,16, The One with the Fake Party ,8.2,1,0,0,0,0,0,0,"Pregnant Phoebe, a vegetarian, craves meat and enlists Joey's help. He offers to refrain from eating meat, thus balancing out what Phoebe consumes. Ross wants to spend as much time with Emily as possible before she returns to London. Rachel throws a fake surprise goodbye party for Emily as a ruse to invite Joshua, disrupting Ross' more intimate farewell plans.",0.14285714285714285,0.5714285714285714,0.0,0.0,0.05078125,0.14453125,0.07421875,0.109375,0.296875,0.09375
2,24, The One with Barry and Mindy's Wedding ,8.2,0,1,1,0,0,0,0,"Rachel agrees to be maid of honor at her ex-fiancé's wedding, but a fashion faux pas focuses attention on her than the bride. To get a role in Warren Beatty's new movie, Joey must practice kissing guys. Monica ponders her future with Richard. Chandler falls for a mystery Internet woman who turns out to be ex-girlfriend, Janice. Monica breaks up with Richard, who is a grandfather, because he does not want more children.",0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.16417910447761194,0.0945273631840796,0.12437810945273632,0.1044776119402985,0.16417910447761194,0.11442786069651742
5,10, The One with the Inappropriate Sister ,8.2,1,0,0,0,0,1,0,"During his forced time off from work, Ross, bored, encourages Joey to write his own screenplay, ultimately causing friction between the three guys. Phoebe becomes overly aggressive collecting money for the poor in the run-up to Christmas. Monica sets Rachel up on a date with Danny, but Rachel quickly loses interest after Danny and his sister act overly affectionate with one another.",0.10526315789473684,0.21052631578947367,0.05263157894736842,0.3684210526315789,0.11877394636015325,0.19923371647509575,0.13409961685823754,0.14942528735632185,0.11494252873563217,0.11877394636015325
2,20, The One Where Old Yeller Dies ,8.2,1,0,1,0,0,0,0,"Phoebe's world view is shattered when she learns how the movie, Old Yeller, really ends. She watches all the films her mother never allowed her to watch and becomes depressed. Monica is jealous when Richard begins hanging out with Joey and Chandler. However, Joey and Chandler confess they consider Richard a fatherly figure, while Richard believed they were buddies. Rachel panics when she learns that Ross has already planned their whole life together.",0.16666666666666666,0.5833333333333334,0.08333333333333333,0.16666666666666666,0.14634146341463414,0.08710801393728224,0.0940766550522648,0.20557491289198607,0.16376306620209058,0.09059233449477352
7,8, The One Where Chandler Doesn't Like Dogs ,8.2,0,0,0,0,0,0,0,"Phoebe sneaks a dog into the apartment; Chandler reveals that he hates dogs. Ross becomes obsessed with naming all fifty U.S. states in order to earn his Thanksgiving dinner. After learning Tag broke up with his girlfriend and has nowhere to go for Thanksgiving, Rachel invites him to Monica and Chandler's apartment. She is hesitant about telling Tag her true feelings for him.",0.0,0.0,0.0,0.2222222222222222,0.1411764705882353,0.10588235294117647,0.19215686274509805,0.1450980392156863,0.1607843137254902,0.1450980392156863
2,2, The One with the Breast Milk ,8.2,1,0,0,0,0,0,0,"The guys are uncomfortable by seeing Carol breastfeeding Ben. The situation is made worse by Joey and Phoebe tasting the milk. Rachel resents Monica's growing friendship with Julie, though Monica feels obligated to spend time with her brother's girlfriend. At his department store job, Joey competes with a fellow cologne spritzer for a beautiful colleague's  affection.",0.2857142857142857,0.42857142857142855,0.07142857142857142,0.0,0.15763546798029554,0.12315270935960593,0.07389162561576355,0.11330049261083745,0.1724137931034483,0.10344827586206896
1,15, The One with the Stoned Guy ,8.2,1,0,0,0,0,0,0,"Monica cooks a gourmet meal for Steve  and gives new meaning to the term ""spanking the monkey,"" when she meets Marcel. Ross turns to Joey for advice when Celia wants him to talk dirty as foreplay.",0.21428571428571427,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.16393442622950818,0.13114754098360654,0.14754098360655735,0.1557377049180328,0.13524590163934427,0.12295081967213115
1,16, The One with Two Parts: Part 1 ,8.2,1,0,0,1,0,0,0,"Joey falls for Phoebe's identical twin sister, Ursula, making Phoebe feel neglected. Meanwhile, Chandler finds himself between a rock and a hard place when he has to fire an employee he is attracted to. Ross has doubts about parenthood when he attends Lamaze classes with Carol and Susan. Meanwhile, Monica is unable to fix her TV after Marcel puts it on the ""SAP"" function to Spanish. After weeks of procrastinating, Rachel finally takes down the Christmas lights on their balcony, only to fall off and sprain her ankle.In addition to Lisa Kudrow appearing as Ursula, Leila Kenzle and Helen Hunt guest star as Fran Devanow and Jamie Buchman from Mad About You.",0.125,0.25,0.3125,0.0,0.06273062730627306,0.0996309963099631,0.1918819188191882,0.11808118081180813,0.08487084870848709,0.14022140221402213
2,21, The One with the Bullies ,8.2,1,0,0,0,1,0,0,"Chandler and Ross clash with two bullies at the coffee shop, one of whom steals Chandler's hat. Monica, down to her last few dollars, plays the stock market based solely on the ticker symbols to avoid taking a job at a tacky 1950s themed diner. Phoebe makes multiple attempts to visit her birth father, but instead meets her half-brother, Frank Buffay Jr.; she learns that her father left his second family four years earlier. Monica loses her savings due to her unwise investments, and is forced to take the job at the Moondance Diner, wearing a silly uniform and dancing on the counter to old songs.",0.2857142857142857,0.21428571428571427,0.07142857142857142,0.0,0.08996539792387544,0.11418685121107268,0.14878892733564014,0.1453287197231834,0.12110726643598616,0.1522491349480969
6,2, The One Where Ross Hugs Rachel ,8.2,1,0,0,0,0,0,0,"Ross promises Rachel to get their Vegas marriage annulled. Monica and Chandler announce they are moving in together. Joey reacts badly to the news, though Chandler reassures him their friendship will remain the same. Rachel mistakenly believes all three will be living together until Monica explains Rachel has to move out. Rachel then upsets Monica by her blasé reaction, convinced Monica and Chandler will never go through with it. When Monica assures her they will, Rachel becomes distraught and seeks comfort from Ross. Ross shocks Phoebe by confessing he never intends to get the annulment, claiming he cannot handle another failed marriage.",0.3076923076923077,0.4615384615384616,0.07692307692307693,0.0,0.2272727272727273,0.061983471074380174,0.11983471074380166,0.18181818181818185,0.18181818181818185,0.1652892561983471
6,3, The One with Ross's Denial ,8.2,1,0,0,0,0,0,0,"Ross denies to Phoebe that he loves Rachel, yet invites her to move in with him, all while Rachel is unaware they are still legally married. Monica flatly dismisses Chandler's idea to turn the spare bedroom into a game room. Chandler claims Monica still considers it only her apartment, resulting in a fight. Meanwhile, Joey has trouble finding a new roommate.",0.35714285714285715,0.35714285714285715,0.21428571428571427,0.0,0.14227642276422764,0.11382113821138212,0.17479674796747968,0.23577235772357724,0.16666666666666666,0.12601626016260162
6,5, The One with Joey's Porsche ,8.2,1,0,0,0,0,0,0,"Rachel forces Ross to get the annulment, though he is still reluctant. As retribution for him lying to her, Rachel fills out the annulment paperwork saying Ross is gay, mentally unstable, and addicted to intravenous drugs. The judge  then disallows an annulment and rules they must obtain a divorce. Ross is miserable, but cheers up when Rachel confesses that getting married was her idea. Joey tries to impress girls by pretending to own a Porsche, whose owner left its keys in Central Perk. Phoebe recruits Monica and Chandler to help her babysit the triplets, but Monica takes Chandler to the emergency room when he swallows a toy gun, leaving Phoebe alone.",0.14285714285714285,0.42857142857142855,0.0,0.0,0.1213389121338912,0.14225941422594146,0.1506276150627615,0.15481171548117156,0.1799163179916318,0.13389121338912133
1,10, The One with the Monkey ,8.1,1,1,0,0,0,0,0,"The gang makes a pact not to bring dates to their New Year's Eve party, but everyone soon breaks it except Ross. While performing at Central Perk, Phoebe confronts some noisy scientist guys then dates one, David, whom she brings to the party. Their relationship goes well until David and his research partner are offered a grant in Minsk, and he must choose to stay with Phoebe or go for career-making research. Monica invites 'Fun' Bobby, who arrives unhappy because his grandfather just died. Joey is uncomfortable around his date Sandy's children, who she brought to the party, though she ends up in the bedroom with David's friend. Rachel's plan to bring Paolo is derailed after he misses his flight from Italy. She arrives home from the airport disheveled and sporting a swollen lip after a fight with a woman over a cab. Chandler snaps, and invites Janice, but breaks up with her again after she mistakenly thinks he wants to get back together. Ross arrives with his new pet, a monkey named Marcel, who ignores Ross. In the end, everyone ends up without a date and fulfilling the pact. When Chandler whines he has no-one to kiss at midnight; Joey does the honors.",0.25,0.5,0.0,0.0,0.10043668122270742,0.08296943231441048,0.13537117903930132,0.12663755458515286,0.07860262008733625,0.21397379912663755
5,13, The One with Joey's Bag ,8.1,1,0,0,0,0,0,1,"Phoebe's grandmother dies, and she is shocked when her father, Frank, comes to the funeral. Wanting to know more about him, she arranges an encounter without revealing her identity. Joey wants to look stylish for an upcoming audition, so Rachel helps out, styling him with a ""man's bag"" as an accessory. Joey loves the bag, but everyone else considers it a purse. Monica is upset that Chandler dislikes her massages, which he finds extremely painful.",0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.11811023622047245,0.16929133858267714,0.13385826771653545,0.05905511811023623,0.09448818897637797,0.24015748031496065
7,3, The One with Phoebe's Cookies ,8.1,1,0,0,0,0,0,0,"Phoebe offered to give Monica her grandmother's secret cookie recipe – but the recipe was destroyed in the fire. Monica obsessively attempt to recreate it, only to learn that the recipe is for Nestle's Toll House. Rachel tries to teach Joey how to sail, but is soon berating him for his lax attitude. Her overbearing manner makes her realize she is acting like her father. Meanwhile, Chandler's new eyeglasses fog up in the gym steam room, resulting in him accidentally sitting on his future father-in-law's nude lap.",0.2307692307692308,0.0,0.0,0.0,0.1576923076923077,0.21153846153846154,0.15384615384615385,0.1423076923076923,0.2076923076923077,0.1153846153846154
1,8, The One Where Nana Dies Twice ,8.1,0,0,0,0,0,0,0,"Ross and Monica rush to the hospital when their elderly grandmother is taken ill. After she passes, the family individually go in to say their goodbyes. Ross and Monica are shocked when their ""dead"" grandmother momentarily revives before dying again. Chandler is astounded when a work friend tries fixing him up with a male colleague, and wants to find out why most of his co-workers and others initially think he is gay. The gang attend Ross and Monica's grandmother's funeral. At the reception, Monica subtly confronts her mother about her constantly critical attitude. Ross, who fell into an open grave and hurt his back, becomes loopy on muscle relaxers.",0.15384615384615385,0.2307692307692308,0.2307692307692308,0.0,0.1452991452991453,0.047008547008547015,0.1581196581196581,0.20512820512820512,0.07692307692307693,0.06837606837606837
3,10, The One Where Rachel Quits ,8.1,1,0,0,0,0,0,0,"Rachel is fed up with being a waitress so Joey and Chandler encourage her pursue a career in fashion, saying she will be more motivated to find a new job if she quits. Phoebe helps Joey with selling Christmas trees, but becomes upset over learning the old trees get thrown into a chipper. Ross accidentally breaks a little girl's leg, then attempts to make it up to her by helping her sell Brown Bird cookies to win a trip to Space Camp. Monica becomes addicted to the ""Mint Treasures"" cookies, forcing Ross to cut off her supply. Chandler helps Rachel prepare her resumḗ. Joey gives Rachel a job lead, and she is hired at Fortunata Fashions.",0.3333333333333333,0.06666666666666668,0.0,0.0,0.0730593607305936,0.1095890410958904,0.136986301369863,0.2511415525114155,0.1461187214611872,0.09132420091324199
7,4, The One with Rachel's Assistant ,8.1,1,0,0,0,0,0,0,"Rachel must choose between a hunky young guy, Tag, or an experienced and well-qualified woman, to hire as her executive assistant. Joey is offered the part of Dr. Stryker Ramoray, the twin of his old character Dr. Drake Ramoray, on Days of Our Lives but is offended when he is asked to audition. However, when Mac and C.H.E.E.S.E. is cancelled, Joey finds himself crawling back to the producers. Monica, Chandler, and Ross  all reveal secrets about each other. Monica tells Phoebe's secret of an employee getting fired. Chandler reveals about his trip to Disneyland where Ross ended up ill on a ride after eating road-side tacos. Ross tells Monica about an Atlantic City trip where Chandler accidentally kissed a guy. Fat Monica ate her macaroni diorama. Ross kissed a cleaning lady.",0.25,0.0,0.125,0.0,0.15185185185185185,0.12222222222222222,0.14444444444444446,0.1037037037037037,0.2259259259259259,0.07037037037037037
3,20, The One with the Dollhouse ,8.1,1,0,0,0,0,0,0,"Rachel regrets arranging a date for Chandler and her boss, Joanna. Joey's interest in Kate intensifies after they sleep together, but her relationship with the play's director complicates matters. Monica's aunt dies, leaving her a beautiful antique dollhouse. Monica invites Phoebe, who never had a dollhouse, to help her set it up, but gets upset with Phoebe's creative embellishments. Phoebe gets angry and brings over her homemade dollhouse, which meets a sad end.",0.06666666666666668,0.4,0.06666666666666668,0.0,0.08487084870848709,0.16605166051660514,0.12915129151291513,0.08118081180811808,0.16236162361623616,0.11070110701107012
7,9, The One with All the Candy ,8.1,0,0,0,0,0,0,0,"Monica's plan to get to know her neighbors backfires when she is overworked. Phoebe finally gets her first bicycle, thanks to Ross, but has never learned to ride a bike. Rachel and Tag's relationship is nearly discovered at Ralph Lauren.",0.07142857142857142,0.0,0.0,0.0,0.1568627450980392,0.07450980392156863,0.13333333333333333,0.16470588235294115,0.1450980392156863,0.1568627450980392
3,5, The One with Frank Jr. ,8.1,1,0,0,0,1,0,0,"Phoebe's half-brother, Frank, Jr. visits but his quirky behavior makes bonding difficult. Joey builds an entertainment unit that is too big for the apartment and annoys Chandler. Ross is challenged to name the five celebrities he would most like to sleep with. When Isabella Rossellini comes into the coffee shop, Ross tries flirting with her by claiming she is on his list, even though she is not. After Joey bets Chandler that he can fit inside the entertainment unit, Chandler locks him in. Guest star Isabella Rossellini.",0.26666666666666666,0.2,0.26666666666666666,0.0,0.08992805755395683,0.12589928057553956,0.1474820143884892,0.12589928057553956,0.09352517985611512,0.19784172661870505
3,24, The One with the Ultimate Fighting Champion ,8.1,0,0,0,0,0,0,0,"Monica tries to support Pete's UFC dreams, but after his brutal losses, she says she cannot stay if he continues, then breaks up with him after he refuses to quit. Chandler has a problem when his new boss keeps slapping his butt in a friendly but inappropriate manner. Phoebe sets Ross up on a date with Bonnie, a pretty girl who used to shave her head.This episode features a cameo skit by Billy Crystal and Robin Williams.",0.26666666666666666,0.2,0.0,0.0,0.1700404858299595,0.044534412955465584,0.10931174089068826,0.0728744939271255,0.1214574898785425,0.1417004048582996
9,19, The One with Rachel's Dream ,8.1,1,0,0,0,0,0,0,"After seeing him practice and then film a scene from Days of Our Lives, Rachel develops feelings for Joey. Phoebe performs at Monica's restaurant, much to Monica's dismay. Chandler plans a weekend away in Vermont with Monica, but has to take Ross instead.",0.13333333333333333,0.2,0.26666666666666666,0.0,0.17045454545454544,0.16666666666666666,0.125,0.125,0.1893939393939394,0.13636363636363635
1,2, The One with the Sonogram at the End ,8.1,1,0,0,0,0,0,0,"Carol tells Ross that she is pregnant with his child. When Ross attends the sonogram appointment, he is stunned to learn that Carol and her partner, Susan, want to give the baby their last names, but not his. When Rachel returns her engagement ring to Barry, she expects him to be heartbroken, but learns he went on their cancelled honeymoon with her maid-of-honor, Mindy. Monica stresses over her and Ross' parents coming for dinner, knowing her mother will fawn over Ross and criticize her.",0.09090909090909093,0.2727272727272727,0.0,0.0,0.11522633744855967,0.037037037037037035,0.06584362139917696,0.25925925925925924,0.15637860082304528,0.05761316872427984
3,4, The One with the Metaphorical Tunnel ,8.1,1,1,0,0,0,0,0,"Phoebe pretends to be Joey's agent and has some success in getting him auditions; the initial rush soon wears off when she is forced to tell him why he is being turned down for parts. Ben brings a Barbie doll that he picked out himself on his weekend visit with Ross. This bothers Ross, who then tries to get him to give up Barbie in favor of G.I. Joe. Chandler is advancing in his relationship with Janice and, realizing his fear of commitment, seeks the girls' advice.",0.25,0.4166666666666667,0.16666666666666666,0.0,0.1271186440677966,0.1822033898305085,0.2033898305084746,0.09745762711864407,0.09322033898305083,0.15254237288135594
5,6, The One with the Yeti ,8.1,1,0,0,0,0,0,0,"Phoebe's mother sends her a fur coat, causing her to rethink her views. Emily's demands on Ross become more unreasonable, annoying his friends, and causing him to make a huge decision about his marriage. Monica and Rachel encounter what they think is a yeti man in the storage room leading to them fogging him with bug spray. Joey later explains that they fogged Danny, who just moved into their building. Rachel and Phoebe go to his apartment to apologize for fogging him, though he brushes them off.",0.21428571428571427,0.21428571428571427,0.07142857142857142,0.14285714285714285,0.1572052401746725,0.17467248908296942,0.08296943231441048,0.16593886462882096,0.1615720524017467,0.1222707423580786
4,2, The One with the Cat ,8.1,1,0,0,0,0,0,0,"Monica runs into Chip Matthews, Rachel's high school prom date. Monica is thrilled when he asks her out, though it causes tensions between her and Rachel ; Monica quickly realizes Chip has never matured beyond high school and dumps him. Chandler forces Joey to sell the entertainment unit he built. A prospective buyer traps Joey inside the unit, then steals the guys' belongings. Phoebe is overjoyed to find a cat she believes contains her mother, Lily's, spirit.",0.2,0.26666666666666666,0.4,0.0,0.17699115044247787,0.12389380530973453,0.12389380530973453,0.1504424778761062,0.1902654867256637,0.11061946902654868
2,11, The One with the Lesbian Wedding ,8.1,0,0,0,0,0,0,0,"Carol and Susan hire Monica to cater their lesbian wedding, though the upcoming nuptials soon runs into a snag that Ross helps untangle. Phoebe believes she is possessed by an eighty-two-year-old client's spirit who died during a massage session. The woman's widower tells Phoebe that his late wife did not want to die until she saw ""everything."" Rachel is shocked when her visiting mother  announces she is leaving Rachel's father.",0.1111111111111111,0.5555555555555556,0.0,0.1111111111111111,0.125,0.08189655172413793,0.08620689655172414,0.1724137931034483,0.15086206896551724,0.1206896551724138
3,23, The One with Ross's Thing ,8.1,0,0,0,0,0,0,0,"Afflicted with a mysterious skin condition on his back, Ross seeks advice from Phoebe's herbalist, Unable to choose between dating a hunky fireman or a smart kindergarten teacher, Phoebe attempts to date both, though neither is entirely what she believes them to be. Monica thinks Pete wants to break up after he says they ""need to talk"" when he returns from Atlanta. Monica thinks Pete is going to propose when she finds a receipt from a ring designer. To her initial relief and then shock, Pete had a professional athletic ring built to pursue his dream of being an Ultimate Fighting champion.",0.26666666666666666,0.06666666666666668,0.06666666666666668,0.0,0.14285714285714285,0.09126984126984126,0.07142857142857142,0.1349206349206349,0.07936507936507936,0.18253968253968253
3,3, The One with the Jam ,8.1,1,1,0,0,0,0,0,"Phoebe is stalked by a man mistaking her for Ursula, Phoebe's identical twin. Ross and Rachel give Chandler ""boyfriend"" lessons. Monica copes with her break-up with Richard by making jam, and considers having a baby by artificial insemination through a sperm bank. Joey's arm is in a sling after hurting his shoulder jumping on the bed., Guest star: David Arquette",0.25,0.4166666666666667,0.16666666666666666,0.0,0.1459227467811159,0.15879828326180254,0.11587982832618025,0.15021459227467812,0.13733905579399142,0.15879828326180254
1,6, The One with the Butt ,8.1,0,0,0,0,0,1,0,"Chandler dates Aurora, a beautiful, exotic woman that he soon learns is married and has another boyfriend. Chandler is initially fine having a polyamorous relationship, but is unable to handle yet another lover being added to the mix. Joey's new talent agent, Estelle Leonard, gets him a film role as a stand-in for Al Pacino's butt double. However, he is fired because he ""overacts"" with it. Rachel cleans the apartment, but triggers Monica's obsessive-compulsive tendencies after moving some furniture around.",0.1111111111111111,0.4444444444444444,0.1111111111111111,0.0,0.1552511415525114,0.136986301369863,0.2648401826484018,0.1004566210045662,0.0684931506849315,0.045662100456620995
4,10, The One with the Girl from Poughkeepsie ,8.1,1,0,0,0,0,0,0,"Chandler's attempt to set up Rachel up with someone from work gets out of hand when his colleagues start competing with one another, believing she only wants a fling. He then scares everyone off by saying Rachel wants to serious. Monica's new staff at Alessandro's resent her for replacing their family member as chef. She then hires Joey so she can fake ""fire"" him to show them who is boss. When Joey gets lucrative tips, he refuses to give her a reason to fire him. Ross is torn between a pretty but overly-serious girl who lives nearby and a fun one from upstate that takes all his free time commuting to see. Phoebe writes a holiday song for her friends but has trouble rhyming words.",0.3125,0.0625,0.125,0.0,0.16216216216216214,0.13513513513513514,0.22522522522522526,0.08558558558558559,0.13963963963963966,0.12162162162162166
1,4, The One with George Stephanopoulos ,8.1,1,0,0,0,0,0,0,"Ross, feeling morose on the anniversary of his first time sleeping with Carol, attends a Rangers game with Chandler and Joey. When a hockey puck hits Ross's face, the guys take him to the emergency room. While there, Ross reveals that Carol is the only woman he has ever slept with. Rachel is upset that most of her first paycheck went to the Federal Insurance Contributions Act tax, When her old friends visit, she is even more depressed about her new life, feeling they are more successful than she. Monica and Phoebe throw a slumber party which fails to cheer up Rachel until the girls spy on George Stephanopoulos who they learn is staying in the apartment across the street.",0.1875,0.375,0.0,0.0,0.19123505976095614,0.09561752988047807,0.12749003984063745,0.1553784860557769,0.16733067729083664,0.12749003984063745
8,17, The One with the Tea Leaves ,8.1,0,0,0,0,0,0,0,"Phoebe determines through tea leaves that she will soon meet the man of her dreams. This leads to a disastrous date with a disturbing man, then a pleasant meeting with a charming one at the dry cleaners. Rachel invents a crazy work problem to reduce the awkwardness of hanging out with Joey since his confession about his feelings for her. Ross tries to retrieve his 'faded salmon' shirt from Mona's apartment.Note: In spite of the 9/11 attacks having occurred the prior September, a brief shot of the Twin Towers is visible approximately six minutes into the episode.",0.07142857142857142,0.2857142857142857,0.0,0.07142857142857142,0.15695067264573992,0.13452914798206278,0.1031390134529148,0.05381165919282512,0.24215246636771304,0.15695067264573992
6,11, The One with the Apothecary Table ,8.1,1,0,0,0,0,0,0,"Janine and Joey are finally dating, only for Janine to tell Joey she does not like Monica and Chandler, forcing him to choose. Meanwhile, Rachel buys an apothecary table from Pottery Barn, a store that Phoebe hates, then pretends she bought it at a flea market. Her story is blown when Phoebe sees the same table at Ross' apartment.",0.14285714285714285,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.14878892733564014,0.1972318339100346,0.1176470588235294,0.09342560553633218,0.19377162629757785,0.14878892733564014
